                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.65465,                  1.522,                0.51778,                0.92125,                0.39887,                0.21194,                0.21626,                0.14174,                0.37743,                0.16608,                0.16542,                 0.0862,                 1.2929,                 2.7925,                 1.2041,                 1.1704,               0.008878,               0.008878,               0.008878
                     36,                 0.6513,                 1.5082,                0.51401,                0.91944,                0.40941,                0.21052,                0.21719,                0.14213,                0.37523,                0.16565,                0.16573,                0.08616,                 1.2915,                 2.7912,                 1.2018,                 1.1689,               0.008845,               0.008845,               0.008845
                     37,                0.64952,                 1.5074,                0.51361,                0.91926,                0.39797,                0.21248,                0.21764,                0.14234,                0.36083,                0.16807,                0.16634,                0.08642,                 1.2898,                 2.7906,                 1.1992,                 1.1682,               0.008812,               0.008812,               0.008812
                     38,                0.64694,                 1.5043,                 0.5113,                0.91798,                0.40643,                0.21312,                 0.2192,                0.14311,                0.36462,                 0.1688,                0.16708,                0.08676,                 1.2884,                   2.79,                 1.1981,                 1.1675,               0.008779,               0.008779,               0.008779
                     39,                0.64566,                  1.498,                0.50973,                0.91755,                0.41996,                0.21282,                0.21913,                0.14342,                0.37149,                0.16952,                0.16707,                0.08682,                  1.288,                 2.7887,                 1.1969,                 1.1662,               0.008746,               0.008746,               0.008746
                     40,                0.64629,                 1.4986,                0.51027,                 0.9178,                0.42372,                0.21238,                0.21954,                0.14397,                0.38164,                0.16935,                0.16876,                0.08761,                  1.286,                 2.7863,                 1.1943,                 1.1652,               0.008713,               0.008713,               0.008713
                     41,                0.64235,                 1.4927,                0.50719,                0.91683,                0.40671,                0.21311,                0.21923,                0.14357,                0.38448,                0.16857,                0.16799,                0.08726,                 1.2854,                 2.7845,                 1.1935,                 1.1655,                0.00868,                0.00868,                0.00868
                     42,                0.64276,                 1.4937,                0.50718,                0.91715,                0.40718,                0.21267,                0.21949,                0.14428,                0.36486,                0.16915,                0.16829,                0.08768,                 1.2846,                 2.7831,                 1.1923,                 1.1651,               0.008647,               0.008647,               0.008647
                     43,                0.64054,                 1.4862,                0.50553,                0.91602,                0.41204,                 0.2116,                0.21989,                0.14454,                0.38947,                0.16855,                0.16893,                0.08831,                 1.2836,                 2.7805,                 1.1911,                 1.1641,               0.008614,               0.008614,               0.008614
                     44,                0.64097,                 1.4907,                0.50572,                0.91643,                0.40346,                0.21399,                0.21915,                0.14395,                 0.3751,                0.16832,                0.16819,                 0.0876,                 1.2828,                 2.7797,                  1.189,                 1.1636,               0.008581,               0.008581,               0.008581
                     45,                0.63781,                 1.4833,                0.50276,                0.91515,                0.41005,                0.21176,                0.21989,                 0.1446,                0.36748,                 0.1689,                0.16833,                0.08791,                 1.2815,                 2.7772,                 1.1876,                 1.1627,               0.008548,               0.008548,               0.008548
                     46,                0.63693,                 1.4829,                0.50293,                0.91495,                0.39895,                0.21215,                0.22041,                0.14508,                0.36116,                0.17018,                0.16905,                0.08842,                 1.2807,                 2.7761,                 1.1865,                 1.1628,               0.008515,               0.008515,               0.008515
                     47,                0.63483,                 1.4763,                0.50092,                0.91447,                0.40037,                0.21134,                0.22027,                0.14519,                0.36812,                0.16785,                 0.1686,                0.08873,                 1.2799,                 2.7751,                 1.1862,                 1.1628,               0.008482,               0.008482,               0.008482
                     48,                0.63586,                 1.4773,                0.50161,                0.91461,                0.40499,                0.21301,                0.21996,                0.14499,                0.36885,                0.16782,                0.16876,                0.08831,                 1.2792,                 2.7744,                 1.1856,                 1.1626,               0.008449,               0.008449,               0.008449
                     49,                0.63174,                   1.47,                0.49836,                0.91307,                0.40955,                0.21333,                0.22011,                0.14486,                 0.3664,                0.16897,                0.16893,                0.08815,                 1.2788,                 2.7734,                 1.1844,                 1.1629,               0.008416,               0.008416,               0.008416
                     50,                0.63341,                 1.4748,                0.49963,                0.91417,                0.41979,                0.21355,                 0.2199,                0.14454,                0.37809,                0.16856,                0.16832,                0.08783,                 1.2784,                 2.7727,                 1.1832,                 1.1624,               0.008383,               0.008383,               0.008383
                     51,                0.63157,                 1.4709,                0.49861,                0.91352,                0.41541,                0.21435,                0.21974,                0.14451,                0.37947,                0.17031,                0.16873,                0.08792,                 1.2778,                 2.7716,                 1.1821,                 1.1621,                0.00835,                0.00835,                0.00835
                     52,                 0.6296,                 1.4641,                0.49553,                0.91229,                0.41974,                0.21384,                0.22051,                0.14525,                0.38235,                0.16953,                 0.1694,                0.08839,                 1.2771,                 2.7709,                 1.1811,                 1.1616,               0.008317,               0.008317,               0.008317
                     53,                0.62872,                 1.4632,                0.49515,                0.91251,                0.42274,                0.21393,                0.22059,                0.14547,                 0.3876,                0.16989,                0.16962,                0.08854,                 1.2769,                   2.77,                 1.1806,                 1.1611,               0.008284,               0.008284,               0.008284
                     54,                0.62873,                  1.462,                0.49545,                0.91242,                0.42099,                0.21481,                0.22104,                0.14565,                0.38837,                0.16963,                0.17011,                0.08867,                 1.2766,                  2.769,                 1.1797,                 1.1606,               0.008251,               0.008251,               0.008251
                     55,                0.62687,                 1.4581,                0.49389,                0.91165,                 0.4133,                0.21595,                0.22117,                0.14554,                0.38287,                 0.1709,                0.16985,                0.08867,                 1.2761,                 2.7683,                 1.1794,                 1.1599,               0.008218,               0.008218,               0.008218
                     56,                0.62689,                 1.4594,                0.49458,                0.91154,                0.41343,                0.21512,                0.22113,                0.14559,                0.38308,                0.17105,                0.17001,                0.08847,                 1.2753,                 2.7673,                 1.1785,                 1.1594,               0.008185,               0.008185,               0.008185
                     57,                0.62521,                 1.4544,                0.49242,                0.91067,                0.40775,                0.21665,                0.22142,                0.14581,                0.38281,                0.17241,                0.17046,                0.08866,                 1.2749,                 2.7668,                 1.1781,                 1.1591,               0.008152,               0.008152,               0.008152
                     58,                0.62553,                 1.4566,                0.49326,                 0.9117,                0.41027,                0.21542,                0.22152,                0.14582,                0.38275,                0.17224,                0.17063,                0.08873,                 1.2743,                 2.7658,                 1.1775,                 1.1585,               0.008119,               0.008119,               0.008119
                     59,                 0.6203,                 1.4441,                0.48854,                0.90927,                 0.4121,                0.21698,                0.22169,                0.14601,                 0.3834,                0.17234,                0.17088,                0.08871,                 1.2737,                 2.7652,                 1.1766,                 1.1579,               0.008086,               0.008086,               0.008086
                     60,                0.62393,                 1.4511,                0.49137,                0.91036,                0.41519,                 0.2159,                0.22255,                0.14643,                0.38917,                0.17178,                0.17191,                0.08939,                 1.2733,                 2.7643,                 1.1758,                 1.1576,               0.008053,               0.008053,               0.008053
                     61,                 0.6213,                 1.4493,                0.48951,                0.90962,                0.41482,                0.21453,                0.22247,                0.14643,                0.38793,                 0.1717,                0.17159,                0.08935,                 1.2733,                 2.7638,                 1.1755,                 1.1574,                0.00802,                0.00802,                0.00802
                     62,                0.62079,                  1.447,                0.48924,                0.90948,                0.41444,                0.21573,                0.22245,                 0.1465,                0.38623,                 0.1717,                0.17162,                0.08931,                 1.2731,                 2.7628,                 1.1753,                 1.1571,               0.007987,               0.007987,               0.007987
                     63,                0.61925,                 1.4414,                0.48791,                0.90893,                0.41216,                0.21561,                0.22232,                0.14643,                0.37447,                0.17151,                0.17134,                0.08914,                 1.2725,                 2.7621,                 1.1747,                 1.1568,               0.007954,               0.007954,               0.007954
                     64,                0.62031,                  1.446,                0.48795,                0.90926,                0.40969,                0.21612,                 0.2223,                0.14658,                0.37489,                0.17192,                0.17112,                0.08901,                  1.272,                 2.7618,                 1.1744,                 1.1564,               0.007921,               0.007921,               0.007921
                     65,                0.62079,                 1.4438,                0.48833,                0.90889,                0.41128,                0.21595,                0.22263,                0.14676,                0.36817,                0.17217,                 0.1715,                0.08918,                 1.2715,                 2.7612,                  1.174,                 1.1562,               0.007888,               0.007888,               0.007888
                     66,                0.61732,                   1.44,                0.48663,                0.90941,                0.41142,                0.21688,                0.22261,                0.14692,                0.36755,                0.17225,                0.17144,                0.08917,                 1.2715,                 2.7607,                 1.1737,                  1.156,               0.007855,               0.007855,               0.007855
                     67,                0.61648,                 1.4353,                0.48464,                0.90762,                0.41195,                0.21708,                0.22249,                0.14694,                0.36695,                0.17269,                0.17154,                0.08917,                 1.2711,                   2.76,                 1.1736,                 1.1557,               0.007822,               0.007822,               0.007822
                     68,                0.61639,                 1.4347,                0.48527,                0.90835,                0.41144,                0.21704,                 0.2227,                0.14707,                0.36783,                0.17317,                0.17183,                 0.0892,                 1.2706,                 2.7597,                 1.1735,                 1.1554,               0.007789,               0.007789,               0.007789
                     69,                0.61496,                 1.4342,                0.48431,                0.90816,                 0.4109,                0.21715,                0.22289,                0.14724,                0.36689,                 0.1731,                0.17189,                0.08942,                 1.2705,                 2.7592,                 1.1732,                 1.1553,               0.007756,               0.007756,               0.007756
