                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 0.6335,                 1.4212,                 0.4743,                0.91531,                0.54809,                0.25177,                0.27695,                0.18018,                0.51945,                0.20342,                0.21752,                 0.1153,                 1.2673,                 2.7153,                 1.0811,                 1.1653,               0.009208,               0.009208,               0.009208
                     26,                0.63168,                 1.4163,                0.47284,                 0.9152,                 0.5127,                 0.2547,                0.27695,                0.18097,                0.47594,                0.20798,                0.21749,                 0.1168,                 1.2687,                 2.7126,                 1.0782,                 1.1639,               0.009175,               0.009175,               0.009175
                     27,                0.62977,                 1.4115,                0.47145,                0.91397,                0.49865,                  0.254,                 0.2786,                0.18211,                0.47279,                0.20754,                0.22021,                0.11619,                 1.2664,                 2.7044,                 1.0742,                 1.1622,               0.009142,               0.009142,               0.009142
                     28,                0.62445,                 1.4021,                0.46709,                0.91202,                0.50045,                0.25541,                0.27882,                0.18197,                0.48579,                0.20466,                0.21985,                0.11735,                 1.2624,                 2.6997,                 1.0693,                 1.1606,               0.009109,               0.009109,               0.009109
                     29,                0.62275,                 1.3987,                0.46652,                0.91168,                0.48237,                 0.2585,                0.28269,                0.18431,                0.47371,                0.20963,                 0.2212,                 0.1175,                 1.2592,                 2.6963,                 1.0691,                 1.1577,               0.009076,               0.009076,               0.009076
                     30,                0.61903,                 1.3913,                0.46395,                0.91068,                0.54353,                0.25636,                0.28097,                0.18375,                0.50767,                0.21035,                0.21985,                0.11685,                  1.259,                 2.6913,                 1.0673,                 1.1573,               0.009043,               0.009043,               0.009043
                     31,                0.61754,                 1.3864,                0.46231,                0.90991,                0.51852,                0.25851,                0.28631,                0.18624,                0.51579,                0.20889,                0.22253,                0.11801,                 1.2576,                 2.6883,                 1.0612,                 1.1569,                0.00901,                0.00901,                0.00901
                     32,                0.61506,                 1.3817,                0.46042,                0.90847,                0.48284,                0.26126,                0.28487,                0.18545,                0.52167,                0.20722,                0.22182,                0.11865,                 1.2541,                 2.6844,                 1.0586,                 1.1542,               0.008977,               0.008977,               0.008977
                     33,                0.61232,                 1.3781,                0.45845,                0.90837,                0.49748,                0.26061,                0.28456,                0.18617,                0.53785,                0.20823,                0.22328,                0.11934,                 1.2524,                 2.6825,                 1.0561,                 1.1528,               0.008944,               0.008944,               0.008944
                     34,                0.61172,                 1.3758,                0.45814,                0.90838,                0.54476,                 0.2626,                0.28479,                0.18579,                0.53868,                0.21267,                0.22365,                0.11953,                 1.2505,                 2.6787,                 1.0551,                 1.1526,               0.008911,               0.008911,               0.008911
