                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                0.71178,                 1.1969,                0.43377,                0.91035,                0.77135,                0.67184,                0.71567,                0.45568,                0.76096,                0.66116,                0.70325,                0.37946,                 1.2013,                 2.2792,                0.92473,                 1.2554,              0.0006865,              0.0006865,              0.0006865
                     97,                0.70858,                 1.1917,                0.43095,                0.91064,                0.77445,                0.67002,                0.71617,                0.45593,                0.76482,                0.66032,                0.70602,                0.38088,                 1.2003,                 2.2809,                0.92571,                 1.2557,              0.0006832,              0.0006832,              0.0006832
                     98,                0.70563,                 1.1868,                0.42987,                0.90629,                0.76298,                0.67821,                0.71639,                0.45615,                0.75839,                0.66046,                0.70185,                0.38025,                 1.2011,                 2.2844,                0.92706,                 1.2565,              0.0006799,              0.0006799,              0.0006799
                     99,                0.70434,                 1.1837,                0.42694,                0.90757,                0.77436,                0.67088,                0.71795,                0.45697,                 0.7654,                0.65919,                0.70462,                0.38115,                 1.2006,                 2.2851,                0.92811,                 1.2551,              0.0006766,              0.0006766,              0.0006766
                    100,                0.70247,                 1.1796,                0.42539,                0.90848,                 0.7695,                0.67403,                0.71881,                0.45794,                0.76703,                0.66136,                0.70727,                  0.382,                    1.2,                 2.2858,                0.92775,                 1.2546,              0.0006733,              0.0006733,              0.0006733
                    101,                0.70224,                 1.1767,                 0.4246,                0.90869,                0.76522,                0.67881,                0.71941,                0.45763,                0.76373,                0.66311,                0.70704,                0.38196,                    1.2,                 2.2875,                0.92564,                 1.2547,                0.00067,                0.00067,                0.00067
                    102,                0.70162,                 1.1823,                0.42546,                0.90656,                0.76302,                0.67903,                0.71946,                 0.4581,                0.75887,                0.66721,                0.70646,                0.38186,                 1.1997,                 2.2879,                0.92567,                 1.2559,              0.0006667,              0.0006667,              0.0006667
                    103,                0.70196,                 1.1727,                0.42487,                0.90706,                0.76367,                0.68091,                0.72025,                0.45885,                 0.7551,                0.66695,                0.70696,                0.38212,                 1.1994,                 2.2911,                0.92568,                 1.2556,              0.0006634,              0.0006634,              0.0006634
                    104,                0.69409,                 1.1644,                0.41833,                0.90336,                 0.7676,                0.67949,                0.72029,                0.45948,                 0.7569,                 0.6675,                0.70638,                0.38295,                 1.1989,                 2.2937,                0.92591,                 1.2549,              0.0006601,              0.0006601,              0.0006601
                    105,                 0.6951,                  1.163,                0.41953,                0.90394,                0.76757,                0.67916,                0.72071,                0.46049,                0.75965,                 0.6675,                 0.7088,                0.38388,                 1.1979,                 2.2934,                0.92579,                 1.2546,              0.0006568,              0.0006568,              0.0006568
                    106,                0.69421,                 1.1606,                 0.4152,                0.90372,                0.76862,                0.67712,                0.72048,                0.46101,                0.75984,                0.66244,                 0.7075,                0.38405,                 1.1982,                 2.2963,                0.92527,                 1.2552,              0.0006535,              0.0006535,              0.0006535
                    107,                0.68723,                 1.1565,                  0.416,                0.89962,                0.76218,                0.68301,                0.71967,                0.46092,                0.75617,                 0.6694,                0.70913,                0.38408,                 1.1987,                 2.2995,                 0.9247,                 1.2572,              0.0006502,              0.0006502,              0.0006502
                    108,                0.68983,                 1.1526,                0.41536,                0.90212,                0.76455,                0.68118,                0.71934,                 0.4602,                0.75793,                 0.6677,                0.70861,                0.38439,                 1.1982,                 2.3022,                0.92437,                 1.2571,              0.0006469,              0.0006469,              0.0006469
                    109,                0.68459,                 1.1406,                0.41057,                0.90079,                0.75715,                0.68662,                0.72004,                  0.461,                0.76308,                0.65958,                0.70892,                0.38464,                 1.1982,                 2.3047,                0.92405,                 1.2575,              0.0006436,              0.0006436,              0.0006436
                    110,                0.68276,                 1.1413,                0.40779,                0.89963,                0.75134,                0.68947,                0.72108,                0.46073,                0.78356,                0.64913,                0.70958,                0.38415,                 1.1982,                 2.3073,                0.92358,                 1.2578,              0.0006403,              0.0006403,              0.0006403
                    111,                0.68328,                 1.1451,                0.41126,                0.89859,                0.76476,                0.68243,                0.72146,                0.46066,                0.76718,                0.66076,                 0.7095,                0.38406,                 1.1982,                 2.3091,                0.92449,                 1.2577,               0.000637,               0.000637,               0.000637
                    112,                 0.6821,                 1.1402,                0.41205,                0.89825,                0.76473,                0.68252,                0.72222,                0.46088,                0.76703,                0.66097,                0.71003,                0.38506,                 1.1979,                   2.31,                0.92409,                 1.2573,              0.0006337,              0.0006337,              0.0006337
                    113,                 0.6772,                 1.1275,                0.40681,                0.89748,                0.76212,                0.68155,                0.72166,                0.46041,                0.77425,                0.65481,                0.71009,                0.38446,                 1.1981,                 2.3126,                  0.924,                 1.2572,              0.0006304,              0.0006304,              0.0006304
                    114,                0.67629,                 1.1318,                0.40792,                0.89606,                0.76261,                0.67874,                0.72233,                0.46118,                0.77859,                0.65339,                0.71051,                0.38494,                 1.1985,                 2.3157,                0.92452,                 1.2585,              0.0006271,              0.0006271,              0.0006271
                    115,                0.67582,                 1.1231,                0.40427,                0.89633,                0.78575,                 0.6618,                0.72241,                0.46124,                0.78286,                0.65141,                0.71012,                0.38508,                 1.1982,                 2.3178,                0.92378,                 1.2586,              0.0006238,              0.0006238,              0.0006238
                    116,                0.67681,                  1.127,                0.40692,                0.89428,                0.78719,                0.66215,                0.72252,                0.46171,                0.78538,                0.65053,                0.71064,                0.38543,                 1.1982,                 2.3207,                0.92337,                 1.2591,              0.0006205,              0.0006205,              0.0006205
                    117,                 0.6741,                 1.1245,                0.40528,                0.89462,                0.78749,                0.66199,                0.72303,                0.46171,                0.78578,                 0.6513,                0.71186,                0.38544,                 1.1981,                  2.322,                0.92442,                 1.2593,              0.0006172,              0.0006172,              0.0006172
                    118,                0.67016,                 1.1174,                0.40207,                0.89217,                0.79227,                0.65943,                0.72251,                0.46174,                0.78782,                0.65037,                0.71189,                0.38555,                 1.1978,                 2.3234,                0.92468,                 1.2591,              0.0006139,              0.0006139,              0.0006139
                    119,                0.67307,                 1.1196,                0.40255,                0.89336,                 0.7934,                0.65856,                0.72297,                0.46217,                0.78893,                0.64845,                0.71099,                0.38534,                 1.1985,                 2.3261,                0.92442,                 1.2601,              0.0006106,              0.0006106,              0.0006106
                    120,                0.66894,                 1.1145,                0.39949,                0.89241,                0.79522,                0.65761,                0.72308,                0.46203,                0.79389,                0.64723,                0.71157,                0.38489,                 1.1986,                 2.3272,                0.92458,                 1.2602,              0.0006073,              0.0006073,              0.0006073
                    121,                0.66397,                 1.1036,                0.39671,                0.89191,                0.80025,                0.65537,                0.72264,                0.46181,                0.79492,                0.64603,                0.71127,                0.38537,                 1.1984,                 2.3295,                0.92492,                 1.2604,               0.000604,               0.000604,               0.000604
                    122,                0.66461,                 1.1023,                0.39617,                0.88986,                0.79326,                0.66064,                 0.7228,                0.46212,                0.79349,                0.64593,                0.71162,                 0.3859,                 1.1987,                 2.3322,                0.92505,                 1.2608,              0.0006007,              0.0006007,              0.0006007
                    123,                0.66311,                 1.1018,                0.39484,                0.88899,                0.79248,                0.66185,                0.72306,                0.46233,                0.79258,                0.64607,                0.71212,                0.38591,                 1.1992,                 2.3342,                0.92498,                 1.2617,              0.0005974,              0.0005974,              0.0005974
                    124,                0.66222,                 1.0945,                0.39549,                0.88878,                0.79444,                0.66208,                 0.7234,                0.46237,                0.78774,                0.64916,                0.71191,                0.38535,                 1.1999,                 2.3354,                 0.9247,                 1.2627,              0.0005941,              0.0005941,              0.0005941
                    125,                0.66129,                 1.0975,                0.39385,                0.89039,                0.79029,                0.66167,                0.72329,                0.46223,                0.78141,                0.65017,                 0.7116,                 0.3853,                 1.1997,                 2.3371,                0.92464,                  1.263,              0.0005908,              0.0005908,              0.0005908
                    126,                0.65875,                 1.0985,                0.39379,                0.89025,                 0.7879,                0.66354,                0.72369,                0.46215,                0.77996,                0.65052,                0.71167,                0.38484,                 1.1998,                 2.3383,                0.92451,                 1.2635,              0.0005875,              0.0005875,              0.0005875
                    127,                0.65562,                 1.0901,                 0.3907,                0.89013,                0.78637,                0.66516,                0.72369,                0.46236,                0.77739,                0.65155,                0.71146,                 0.3849,                 1.1997,                  2.339,                0.92445,                 1.2639,              0.0005842,              0.0005842,              0.0005842
                    128,                0.65565,                 1.0865,                0.38972,                0.88598,                0.78545,                0.66593,                0.72387,                0.46218,                0.77664,                0.65344,                0.71185,                0.38503,                 1.1994,                 2.3408,                0.92443,                 1.2639,              0.0005809,              0.0005809,              0.0005809
                    129,                0.65519,                 1.0879,                0.38995,                0.88679,                0.78551,                0.66844,                0.72434,                 0.4624,                0.77633,                0.65536,                0.71201,                0.38524,                 1.1994,                 2.3428,                 0.9241,                 1.2641,              0.0005776,              0.0005776,              0.0005776
                    130,                0.65266,                  1.083,                0.38771,                0.88555,                0.78458,                0.67038,                0.72471,                0.46225,                0.77802,                0.65397,                0.71189,                0.38568,                  1.199,                 2.3446,                0.92388,                 1.2638,              0.0005743,              0.0005743,              0.0005743
                    131,                0.64972,                 1.0797,                0.38792,                0.88562,                0.78531,                 0.6681,                0.72455,                0.46259,                0.77412,                 0.6561,                0.71162,                0.38558,                 1.1984,                 2.3456,                0.92409,                 1.2637,               0.000571,               0.000571,               0.000571
                    132,                0.64984,                 1.0752,                0.38621,                0.88575,                0.78639,                0.66794,                0.72465,                0.46263,                0.77441,                0.65712,                0.71201,                0.38536,                 1.1981,                 2.3468,                 0.9236,                 1.2637,              0.0005677,              0.0005677,              0.0005677
                    133,                0.64885,                 1.0773,                0.38366,                0.88528,                0.78489,                0.67021,                0.72476,                0.46254,                0.77251,                0.65878,                0.71064,                 0.3856,                 1.1982,                 2.3483,                0.92376,                 1.2632,              0.0005644,              0.0005644,              0.0005644
                    134,                0.64585,                  1.072,                0.38411,                0.88321,                0.78808,                0.66844,                0.72529,                0.46277,                0.77457,                0.65702,                0.71114,                0.38596,                 1.1983,                 2.3498,                0.92387,                 1.2635,              0.0005611,              0.0005611,              0.0005611
                    135,                0.64815,                 1.0739,                0.38481,                0.88442,                0.78439,                0.67125,                  0.725,                0.46279,                0.77272,                0.65884,                0.71121,                0.38623,                 1.1981,                 2.3511,                0.92349,                 1.2636,              0.0005578,              0.0005578,              0.0005578
                    136,                0.64305,                 1.0628,                 0.3837,                0.88186,                0.77998,                0.67285,                 0.7247,                 0.4629,                0.77098,                0.66235,                0.71311,                0.38662,                 1.1981,                 2.3524,                0.92377,                 1.2641,              0.0005545,              0.0005545,              0.0005545
                    137,                0.64599,                 1.0699,                0.38553,                0.88265,                0.77981,                0.67235,                0.72438,                0.46273,                0.77963,                0.65531,                0.71264,                0.38713,                 1.1977,                 2.3542,                0.92408,                 1.2639,              0.0005512,              0.0005512,              0.0005512
                    138,                 0.6413,                 1.0608,                0.37985,                0.88281,                0.77874,                0.67267,                0.72459,                0.46226,                 0.7792,                0.65633,                0.71252,                0.38695,                 1.1973,                 2.3553,                0.92381,                 1.2642,              0.0005479,              0.0005479,              0.0005479
                    139,                0.63917,                 1.0551,                0.38047,                 0.8815,                0.77844,                0.67372,                0.72461,                0.46269,                0.77184,                 0.6604,                 0.7125,                0.38723,                 1.1969,                 2.3567,                0.92389,                 1.2641,              0.0005446,              0.0005446,              0.0005446
                    140,                0.63878,                 1.0515,                0.37851,                0.88107,                0.78186,                0.67207,                0.72465,                0.46271,                0.77219,                0.66131,                0.71292,                0.38728,                  1.197,                  2.358,                0.92408,                 1.2643,              0.0005413,              0.0005413,              0.0005413
                    141,                0.63903,                 1.0532,                0.38008,                0.88218,                0.78109,                0.67195,                0.72503,                0.46291,                0.77066,                0.66156,                0.71293,                0.38746,                 1.1971,                 2.3598,                0.92362,                 1.2647,               0.000538,               0.000538,               0.000538
                    142,                0.63764,                  1.056,                0.37841,                0.88033,                0.78289,                0.67164,                0.72454,                0.46239,                0.77259,                0.66253,                0.71307,                0.38716,                 1.1968,                 2.3609,                0.92372,                 1.2654,              0.0005347,              0.0005347,              0.0005347
                    143,                0.63787,                 1.0541,                0.37744,                0.88016,                 0.7825,                0.67208,                0.72497,                0.46285,                0.77306,                0.66178,                0.71318,                0.38739,                 1.1971,                 2.3629,                 0.9239,                 1.2659,              0.0005314,              0.0005314,              0.0005314
                    144,                0.63503,                 1.0452,                0.37594,                0.87981,                0.78452,                0.67017,                0.72461,                0.46265,                0.77528,                0.66049,                0.71319,                0.38742,                 1.1967,                 2.3643,                0.92408,                 1.2658,              0.0005281,              0.0005281,              0.0005281
                    145,                0.63418,                 1.0497,                0.37681,                0.88002,                0.78334,                 0.6717,                0.72495,                0.46252,                0.77503,                0.66117,                0.71312,                 0.3876,                 1.1968,                  2.366,                0.92431,                 1.2662,              0.0005248,              0.0005248,              0.0005248
                    146,                0.63342,                 1.0493,                0.37403,                0.87825,                0.78178,                0.67302,                0.72442,                0.46291,                0.77467,                0.66125,                0.71289,                 0.3875,                 1.1968,                 2.3683,                0.92419,                 1.2669,              0.0005215,              0.0005215,              0.0005215
                    147,                0.63158,                 1.0476,                0.37429,                0.87763,                0.77988,                0.67318,                0.72451,                0.46296,                0.77792,                0.65749,                0.71209,                0.38664,                 1.1967,                 2.3702,                0.92436,                 1.2671,              0.0005182,              0.0005182,              0.0005182
                    148,                0.62937,                 1.0426,                 0.3727,                0.87708,                0.77908,                 0.6741,                0.72414,                0.46276,                0.77697,                0.65663,                0.71214,                0.38655,                 1.1969,                 2.3721,                0.92416,                  1.268,              0.0005149,              0.0005149,              0.0005149
                    149,                0.62543,                  1.037,                0.36971,                0.87531,                 0.7794,                0.67472,                0.72433,                0.46241,                0.77647,                 0.6573,                0.71181,                0.38663,                  1.197,                 2.3739,                0.92423,                 1.2685,              0.0005116,              0.0005116,              0.0005116
                    150,                0.62497,                 1.0319,                0.37156,                0.87643,                0.77863,                0.67421,                0.72396,                0.46257,                 0.7723,                0.66157,                0.71224,                0.38679,                  1.197,                 2.3763,                 0.9245,                 1.2686,              0.0005083,              0.0005083,              0.0005083
                    151,                0.62269,                 1.0309,                0.36842,                0.87351,                 0.7767,                0.67435,                0.72392,                0.46263,                 0.7711,                0.66253,                0.71228,                 0.3868,                  1.197,                 2.3781,                 0.9243,                  1.269,               0.000505,               0.000505,               0.000505
                    152,                 0.6237,                 1.0292,                0.36984,                0.87485,                0.77679,                0.67325,                0.72373,                0.46243,                 0.7775,                0.65916,                0.71257,                0.38699,                  1.197,                 2.3798,                0.92463,                 1.2693,              0.0005017,              0.0005017,              0.0005017
                    153,                0.62446,                 1.0365,                0.37062,                0.87573,                0.77703,                 0.6734,                0.72355,                0.46244,                0.77256,                0.66113,                0.71246,                0.38664,                 1.1967,                 2.3819,                0.92498,                 1.2697,              0.0004984,              0.0004984,              0.0004984
                    154,                0.62421,                 1.0282,                0.36892,                0.87479,                0.77821,                0.67411,                0.72425,                0.46264,                 0.7727,                0.65961,                0.71221,                0.38656,                 1.1967,                 2.3832,                0.92565,                 1.2701,              0.0004951,              0.0004951,              0.0004951
                    155,                0.62042,                 1.0262,                0.36677,                 0.8734,                0.77865,                0.67329,                  0.724,                0.46227,                0.77224,                0.65955,                0.71218,                0.38641,                 1.1967,                 2.3846,                0.92549,                 1.2705,              0.0004918,              0.0004918,              0.0004918
                    156,                0.62048,                 1.0181,                0.36818,                0.87424,                 0.7691,                0.68071,                0.72394,                0.46246,                0.77427,                0.66019,                 0.7127,                0.38672,                 1.1967,                 2.3861,                0.92526,                 1.2711,              0.0004885,              0.0004885,              0.0004885
                    157,                0.61806,                 1.0195,                0.36438,                0.87283,                0.77786,                0.67322,                0.72325,                0.46262,                0.77386,                0.66009,                 0.7124,                0.38649,                 1.1968,                 2.3874,                0.92559,                 1.2714,              0.0004852,              0.0004852,              0.0004852
                    158,                0.61648,                 1.0157,                0.36587,                0.87196,                0.78039,                0.67112,                0.72365,                0.46278,                 0.7727,                0.65998,                0.71198,                0.38648,                 1.1968,                 2.3886,                0.92641,                 1.2717,              0.0004819,              0.0004819,              0.0004819
                    159,                0.61805,                 1.0207,                0.36574,                0.87254,                   0.78,                0.67197,                0.72372,                0.46298,                0.77314,                0.66052,                 0.7123,                0.38665,                 1.1967,                 2.3899,                0.92659,                 1.2721,              0.0004786,              0.0004786,              0.0004786
                    160,                0.61563,                 1.0147,                0.36326,                0.87189,                0.77901,                0.67243,                0.72338,                0.46282,                0.77247,                0.66079,                0.71248,                0.38666,                 1.1968,                 2.3919,                0.92679,                 1.2724,              0.0004753,              0.0004753,              0.0004753
                    161,                0.61313,                 1.0138,                 0.3632,                0.87108,                0.77884,                0.67272,                0.72363,                0.46319,                 0.7699,                0.66069,                0.71253,                0.38653,                 1.1967,                 2.3933,                0.92714,                 1.2727,               0.000472,               0.000472,               0.000472
                    162,                0.61344,                 1.0126,                0.36331,                0.87166,                0.77909,                0.67322,                0.72356,                0.46328,                0.76986,                0.66177,                0.71235,                0.38641,                 1.1967,                 2.3939,                0.92762,                 1.2729,              0.0004687,              0.0004687,              0.0004687
                    163,                0.61117,                 1.0065,                0.36134,                0.87039,                 0.7756,                0.67699,                0.72384,                0.46353,                0.76871,                0.66274,                0.71225,                 0.3865,                 1.1965,                 2.3956,                0.92765,                 1.2731,              0.0004654,              0.0004654,              0.0004654
                    164,                0.60911,                 1.0035,                0.35954,                0.86982,                0.77487,                0.67696,                0.72354,                0.46332,                 0.7689,                0.66187,                0.71211,                0.38634,                 1.1962,                 2.3972,                 0.9278,                 1.2732,              0.0004621,              0.0004621,              0.0004621
                    165,                0.61084,                 1.0048,                0.36046,                0.86916,                0.77741,                0.67533,                 0.7231,                0.46321,                0.76845,                0.66293,                0.71174,                0.38649,                 1.1961,                 2.3988,                0.92813,                 1.2731,              0.0004588,              0.0004588,              0.0004588
                    166,                0.60523,                 0.9991,                0.35649,                 0.8678,                 0.7772,                0.67537,                0.72294,                0.46328,                0.76965,                0.66284,                0.71224,                0.38653,                  1.196,                 2.3995,                0.92841,                 1.2733,              0.0004555,              0.0004555,              0.0004555
                    167,                0.60514,                0.99773,                0.35591,                0.86929,                0.77761,                0.67451,                0.72296,                0.46315,                0.76978,                0.66334,                0.71203,                0.38656,                  1.196,                 2.4012,                0.92845,                 1.2732,              0.0004522,              0.0004522,              0.0004522
                    168,                0.60335,                0.99061,                0.35558,                0.86728,                0.77718,                0.67544,                0.72299,                0.46312,                0.77123,                0.66194,                0.71187,                0.38673,                  1.196,                 2.4032,                0.92868,                 1.2736,              0.0004489,              0.0004489,              0.0004489
                    169,                0.60479,                0.99725,                0.35829,                0.86851,                0.77524,                0.67771,                0.72297,                0.46305,                0.77179,                0.66157,                0.71175,                0.38672,                  1.196,                 2.4046,                 0.9289,                 1.2737,              0.0004456,              0.0004456,              0.0004456
                    170,                0.60341,                 0.9944,                0.35578,                0.86752,                0.76706,                0.68095,                0.72283,                0.46306,                0.77301,                0.66032,                0.71158,                0.38634,                 1.1957,                 2.4062,                0.92923,                 1.2735,              0.0004423,              0.0004423,              0.0004423
                    171,                 0.6023,                0.99475,                0.35518,                0.86687,                0.78174,                0.67298,                0.72286,                0.46296,                0.77368,                 0.6597,                0.71168,                0.38642,                 1.1959,                 2.4078,                0.92949,                 1.2739,               0.000439,               0.000439,               0.000439
                    172,                0.60204,                0.99448,                0.35511,                0.86629,                0.78343,                0.67277,                0.72323,                0.46292,                0.77502,                0.66034,                0.71166,                0.38623,                 1.1959,                 2.4089,                0.92963,                 1.2741,              0.0004357,              0.0004357,              0.0004357
                    173,                0.59772,                0.98554,                 0.3518,                0.86545,                0.78289,                0.67283,                0.72287,                0.46302,                0.77474,                0.66022,                0.71167,                0.38628,                 1.1958,                 2.4102,                 0.9298,                 1.2744,              0.0004324,              0.0004324,              0.0004324
                    174,                0.59463,                0.98598,                  0.349,                0.86641,                0.78299,                0.67245,                0.72236,                0.46274,                 0.7747,                0.66029,                0.71154,                0.38645,                 1.1959,                 2.4117,                0.93007,                 1.2748,              0.0004291,              0.0004291,              0.0004291
                    175,                0.59545,                0.98328,                0.35104,                0.86535,                0.78222,                0.67278,                0.72264,                0.46303,                0.77767,                0.65722,                0.71166,                0.38641,                 1.1958,                  2.413,                0.93005,                  1.275,              0.0004258,              0.0004258,              0.0004258
                    176,                0.59822,                0.98305,                0.35303,                0.86436,                0.78427,                0.67097,                0.72277,                0.46292,                 0.7802,                0.65674,                0.71197,                0.38645,                 1.1958,                 2.4144,                0.93053,                 1.2752,              0.0004225,              0.0004225,              0.0004225
                    177,                0.59872,                0.98367,                0.35139,                0.86523,                0.78353,                0.67178,                0.72283,                0.46288,                0.77843,                0.65792,                0.71211,                0.38648,                 1.1958,                 2.4164,                0.93073,                  1.275,              0.0004192,              0.0004192,              0.0004192
                    178,                0.59494,                0.97894,                0.35064,                0.86295,                0.78221,                0.67095,                0.72255,                0.46273,                0.77773,                0.65801,                0.71182,                 0.3865,                 1.1958,                 2.4176,                0.93112,                 1.2751,              0.0004159,              0.0004159,              0.0004159
                    179,                0.59413,                0.97347,                0.34948,                 0.8648,                0.78319,                0.67256,                0.72274,                0.46243,                 0.7778,                0.65891,                 0.7118,                0.38655,                 1.1958,                 2.4196,                0.93134,                 1.2756,              0.0004126,              0.0004126,              0.0004126
                    180,                0.59278,                0.97048,                0.34888,                0.86227,                0.78254,                0.67229,                0.72246,                0.46256,                0.77789,                0.65852,                0.71194,                0.38685,                 1.1955,                 2.4209,                0.93131,                 1.2754,              0.0004093,              0.0004093,              0.0004093
                    181,                0.59232,                0.97222,                0.34724,                0.86357,                0.78277,                0.67151,                0.72235,                0.46243,                0.77702,                0.65873,                0.71188,                0.38659,                 1.1955,                 2.4226,                0.93151,                 1.2755,               0.000406,               0.000406,               0.000406
                    182,                 0.5887,                0.96804,                 0.3457,                0.86293,                0.78067,                0.67326,                 0.7226,                0.46256,                0.77767,                0.65872,                0.71187,                0.38654,                 1.1955,                 2.4247,                0.93156,                 1.2759,              0.0004027,              0.0004027,              0.0004027
                    183,                0.58891,                0.96758,                0.34462,                0.86463,                0.78031,                0.67368,                0.72299,                0.46296,                 0.7803,                0.65776,                  0.712,                0.38658,                 1.1954,                 2.4259,                0.93179,                 1.2762,              0.0003994,              0.0003994,              0.0003994
                    184,                0.58841,                0.96967,                0.34606,                0.86281,                0.77926,                0.67454,                0.72305,                0.46262,                0.77519,                0.66136,                0.71187,                0.38657,                 1.1953,                  2.428,                0.93208,                 1.2765,              0.0003961,              0.0003961,              0.0003961
                    185,                0.58455,                0.95828,                0.34259,                0.86248,                0.77992,                0.67391,                0.72294,                0.46295,                0.77581,                0.66141,                0.71202,                0.38682,                 1.1955,                 2.4297,                0.93251,                 1.2771,              0.0003928,              0.0003928,              0.0003928
                    186,                0.58652,                0.96755,                0.34578,                0.86383,                 0.7793,                0.67515,                0.72294,                0.46304,                0.77463,                0.66211,                 0.7118,                0.38693,                 1.1956,                 2.4308,                0.93238,                 1.2774,              0.0003895,              0.0003895,              0.0003895
                    187,                0.58643,                0.96642,                0.34451,                 0.8626,                0.77895,                0.67559,                 0.7228,                 0.4628,                0.77378,                0.66186,                0.71183,                0.38676,                 1.1956,                  2.432,                0.93242,                 1.2774,              0.0003862,              0.0003862,              0.0003862
                    188,                 0.5834,                0.95673,                 0.3429,                0.86111,                0.77889,                0.67568,                0.72289,                0.46282,                0.77333,                0.66088,                0.71139,                0.38656,                 1.1954,                 2.4335,                0.93264,                 1.2775,              0.0003829,              0.0003829,              0.0003829
                    189,                 0.5807,                0.95456,                0.34148,                 0.8603,                0.77751,                0.67666,                0.72236,                0.46252,                0.77083,                0.66278,                0.71104,                0.38652,                 1.1955,                 2.4351,                0.93307,                 1.2777,              0.0003796,              0.0003796,              0.0003796
                    190,                0.58184,                0.95669,                0.34295,                0.86014,                0.77991,                 0.6755,                0.72249,                0.46249,                0.77433,                0.66067,                0.71109,                0.38638,                 1.1956,                 2.4367,                0.93337,                 1.2779,              0.0003763,              0.0003763,              0.0003763
                    191,                0.58322,                0.95653,                0.34129,                0.85953,                0.77496,                0.67853,                0.72107,                0.46215,                0.77064,                0.66401,                0.71108,                0.38675,                 1.1954,                 2.4379,                0.93396,                 1.2779,               0.000373,               0.000373,               0.000373
                    192,                0.57926,                0.95403,                0.34091,                0.85848,                0.77389,                0.67976,                 0.7209,                0.46229,                0.77095,                 0.6626,                0.71079,                0.38627,                 1.1958,                 2.4394,                0.93446,                 1.2784,              0.0003697,              0.0003697,              0.0003697
                    193,                0.57952,                 0.9522,                0.34035,                0.86003,                0.77187,                0.68014,                0.72112,                0.46237,                0.77269,                0.66279,                0.71074,                0.38667,                 1.1956,                 2.4411,                  0.935,                 1.2788,              0.0003664,              0.0003664,              0.0003664
                    194,                0.57864,                0.95045,                 0.3386,                0.85768,                 0.7716,                0.68082,                0.72138,                 0.4623,                0.77327,                0.66189,                0.71065,                0.38667,                 1.1957,                  2.443,                0.93545,                 1.2791,              0.0003631,              0.0003631,              0.0003631
                    195,                0.58015,                0.95348,                0.33981,                0.85947,                0.76816,                 0.6815,                0.72099,                0.46247,                0.77143,                0.66167,                0.71049,                0.38663,                 1.1959,                 2.4444,                 0.9356,                 1.2798,              0.0003598,              0.0003598,              0.0003598
                    196,                0.57535,                0.94253,                0.33761,                0.85913,                0.76803,                0.68202,                0.72097,                0.46254,                0.77191,                0.66182,                0.71074,                0.38689,                 1.1957,                 2.4451,                0.93588,                 1.2799,              0.0003565,              0.0003565,              0.0003565
                    197,                0.57722,                0.94513,                0.33913,                0.85766,                0.76687,                0.68166,                 0.7212,                0.46248,                0.76997,                0.66337,                0.71055,                0.38694,                 1.1959,                 2.4465,                0.93612,                 1.2802,              0.0003532,              0.0003532,              0.0003532
                    198,                0.57409,                0.93742,                0.33649,                0.85727,                0.76609,                0.68219,                0.72129,                0.46264,                0.76696,                0.66474,                0.71023,                0.38681,                 1.1959,                 2.4482,                0.93606,                 1.2805,              0.0003499,              0.0003499,              0.0003499
                    199,                0.57063,                0.94432,                0.33576,                0.85556,                0.76532,                0.68332,                0.72137,                0.46281,                0.76511,                 0.6649,                0.71045,                0.38695,                 1.1957,                   2.45,                0.93628,                 1.2804,              0.0003466,              0.0003466,              0.0003466
                    200,                0.57114,                0.94053,                0.33492,                0.85641,                0.76615,                0.68228,                0.72173,                0.46315,                0.76517,                0.66444,                0.71023,                0.38667,                 1.1954,                  2.451,                0.93661,                 1.2805,              0.0003433,              0.0003433,              0.0003433
                    201,                0.57596,                0.94339,                0.33784,                0.85838,                0.76447,                0.68247,                 0.7215,                0.46324,                0.76498,                0.66315,                0.71003,                0.38684,                 1.1956,                 2.4524,                0.93674,                 1.2809,                0.00034,                0.00034,                0.00034
                    202,                0.57088,                0.93644,                0.33582,                0.85572,                0.76462,                0.68312,                0.72146,                0.46326,                0.76339,                0.66451,                0.71024,                0.38697,                 1.1956,                 2.4541,                0.93663,                 1.2812,              0.0003367,              0.0003367,              0.0003367
                    203,                 0.5718,                0.93914,                0.33501,                0.85682,                 0.7634,                0.68288,                0.72117,                 0.4633,                0.76454,                0.66447,                0.71001,                0.38678,                 1.1956,                 2.4551,                0.93708,                 1.2815,              0.0003334,              0.0003334,              0.0003334
                    204,                0.56936,                 0.9384,                0.33401,                0.85671,                0.76306,                0.68387,                0.72124,                0.46363,                0.76888,                0.66206,                0.71036,                0.38713,                 1.1955,                 2.4564,                0.93765,                 1.2815,              0.0003301,              0.0003301,              0.0003301
                    205,                0.56716,                0.93125,                  0.332,                0.85539,                0.76365,                0.68442,                0.72123,                0.46352,                 0.7667,                0.66251,                0.71008,                0.38706,                 1.1957,                 2.4585,                0.93789,                 1.2816,              0.0003268,              0.0003268,              0.0003268
