                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.63327,                 1.4258,                0.45556,                0.91493,                0.43833,                0.26627,                0.28814,                0.19328,                  0.399,                0.22339,                0.23171,                0.13268,                 1.2711,                 2.7364,                 1.0177,                 1.1618,               0.009208,               0.009208,               0.009208
                     26,                0.63287,                  1.425,                0.45539,                0.91457,                0.43929,                0.26875,                0.28584,                0.19152,                0.42722,                0.21847,                0.23023,                 0.1317,                 1.2678,                 2.7316,                 1.0168,                 1.1593,               0.009175,               0.009175,               0.009175
                     27,                0.62917,                 1.4146,                 0.4525,                0.91253,                0.44237,                0.27205,                0.28951,                0.19316,                0.41117,                0.22753,                0.23222,                0.13306,                 1.2665,                 2.7271,                 1.0152,                 1.1556,               0.009142,               0.009142,               0.009142
                     28,                0.62597,                 1.4106,                0.45018,                0.91212,                0.44465,                0.26971,                0.28781,                0.19315,                0.41486,                0.22098,                0.23062,                0.13242,                 1.2641,                 2.7192,                   1.01,                 1.1591,               0.009109,               0.009109,               0.009109
                     29,                0.62337,                 1.4035,                0.44895,                0.91155,                0.43754,                0.27356,                0.29026,                0.19463,                0.39984,                0.22609,                0.23305,                0.13331,                 1.2612,                 2.7153,                 1.0077,                 1.1559,               0.009076,               0.009076,               0.009076
                     30,                0.62018,                 1.3933,                0.44623,                0.90979,                0.43284,                0.27565,                0.29348,                0.19647,                0.40544,                0.22777,                0.23523,                 0.1349,                 1.2612,                 2.7117,                 1.0073,                 1.1547,               0.009043,               0.009043,               0.009043
                     31,                0.61718,                 1.3912,                  0.444,                0.90914,                0.45191,                0.26943,                0.29217,                0.19632,                0.42572,                0.22062,                0.23393,                0.13429,                 1.2587,                 2.7091,                 1.0023,                 1.1518,                0.00901,                0.00901,                0.00901
                     32,                0.61688,                 1.3914,                0.44402,                0.90884,                0.47746,                0.26769,                0.29388,                0.19692,                0.44688,                0.22378,                0.23599,                0.13594,                 1.2556,                 2.7045,                 1.0004,                   1.15,               0.008977,               0.008977,               0.008977
                     33,                0.61361,                 1.3832,                0.44099,                0.90784,                0.42933,                0.27613,                0.29477,                 0.1975,                 0.4175,                0.22474,                0.23665,                0.13619,                 1.2546,                 2.6988,                0.99795,                 1.1491,               0.008944,               0.008944,               0.008944
                     34,                 0.6121,                 1.3828,                0.44093,                0.90793,                0.43375,                0.28067,                0.29521,                0.19861,                 0.4194,                0.22746,                0.23695,                0.13651,                 1.2507,                 2.6947,                0.99723,                 1.1477,               0.008911,               0.008911,               0.008911
                     35,                0.61082,                 1.3794,                 0.4401,                0.90758,                0.45481,                0.27842,                0.29686,                0.19953,                 0.4157,                0.23175,                0.23864,                0.13725,                 1.2505,                 2.6933,                 0.9949,                 1.1473,               0.008878,               0.008878,               0.008878
                     36,                0.60631,                  1.367,                0.43632,                0.90554,                0.43776,                0.28145,                0.29741,                0.19929,                0.41313,                0.22781,                0.23703,                0.13655,                  1.249,                 2.6893,                0.99209,                 1.1463,               0.008845,               0.008845,               0.008845
                     37,                0.60435,                 1.3653,                0.43509,                0.90535,                  0.457,                0.27781,                0.29708,                0.19933,                0.41695,                 0.2318,                0.23727,                0.13659,                 1.2453,                 2.6877,                0.99135,                 1.1453,               0.008812,               0.008812,               0.008812
                     38,                0.60205,                 1.3618,                0.43333,                0.90487,                0.48426,                0.27774,                0.29828,                 0.2002,                0.44224,                0.23132,                0.24004,                0.13822,                 1.2437,                 2.6845,                  0.988,                 1.1442,               0.008779,               0.008779,               0.008779
                     39,                0.60075,                 1.3545,                0.43255,                0.90401,                0.48845,                0.27604,                0.29708,                0.19999,                0.45167,                0.23185,                0.24024,                0.13771,                  1.245,                 2.6833,                0.98714,                  1.145,               0.008746,               0.008746,               0.008746
                     40,                0.60104,                 1.3553,                0.43232,                0.90402,                0.43345,                0.28013,                 0.2972,                0.20009,                0.39654,                0.23396,                 0.2405,                0.13793,                  1.243,                 2.6797,                0.98505,                  1.144,               0.008713,               0.008713,               0.008713
                     41,                0.59759,                   1.35,                0.43005,                 0.9035,                0.44405,                0.28258,                0.29783,                0.20022,                0.39091,                0.23379,                0.24035,                0.13772,                 1.2415,                 2.6758,                  0.983,                 1.1436,                0.00868,                0.00868,                0.00868
                     42,                0.59772,                 1.3505,                0.43042,                0.90393,                0.44416,                0.28306,                0.29895,                0.20112,                0.45173,                0.23362,                0.24026,                0.13779,                 1.2416,                 2.6743,                0.98201,                  1.143,               0.008647,               0.008647,               0.008647
                     43,                0.59582,                 1.3422,                0.42801,                0.90254,                0.44397,                0.28381,                0.30002,                0.20203,                0.42314,                0.23444,                0.24082,                0.13823,                 1.2404,                 2.6723,                0.98058,                 1.1421,               0.008614,               0.008614,               0.008614
                     44,                0.59505,                 1.3422,                0.42801,                0.90231,                0.46183,                0.27904,                0.29959,                0.20182,                0.41472,                  0.235,                0.24057,                0.13806,                 1.2396,                 2.6711,                 0.9792,                 1.1415,               0.008581,               0.008581,               0.008581
                     45,                0.59159,                 1.3344,                 0.4254,                0.90123,                0.44945,                0.28491,                0.30005,                0.20203,                   0.42,                0.23408,                0.24119,                0.13851,                 1.2387,                 2.6683,                0.97771,                 1.1414,               0.008548,               0.008548,               0.008548
                     46,                 0.5913,                 1.3368,                0.42629,                0.90126,                 0.4489,                0.28446,                0.29978,                0.20245,                0.40875,                0.23703,                0.24155,                0.13859,                 1.2377,                 2.6655,                0.97675,                 1.1411,               0.008515,               0.008515,               0.008515
                     47,                0.58958,                 1.3303,                0.42412,                0.90062,                 0.4505,                0.28647,                0.29994,                0.20248,                0.40217,                0.23641,                0.24152,                0.13827,                 1.2355,                  2.664,                 0.9757,                 1.1399,               0.008482,               0.008482,               0.008482
                     48,                0.58932,                 1.3293,                0.42405,                0.90076,                0.45911,                0.28483,                0.30005,                0.20253,                0.38926,                0.23719,                0.24131,                0.13815,                  1.235,                 2.6622,                0.97469,                 1.1397,               0.008449,               0.008449,               0.008449
                     49,                0.58627,                 1.3248,                0.42232,                0.89956,                0.45788,                0.28561,                0.30046,                0.20261,                0.44845,                0.23736,                0.24117,                0.13808,                  1.234,                 2.6607,                0.97373,                 1.1387,               0.008416,               0.008416,               0.008416
                     50,                0.58789,                 1.3293,                0.42288,                0.90073,                0.45978,                0.28748,                0.30159,                0.20311,                0.43177,                0.24038,                0.24234,                0.13879,                 1.2331,                 2.6595,                0.97281,                 1.1383,               0.008383,               0.008383,               0.008383
                     51,                0.58599,                 1.3233,                 0.4214,                0.89989,                0.45467,                 0.2875,                0.30134,                 0.2032,                0.44786,                 0.2386,                0.24254,                0.13886,                 1.2327,                 2.6581,                0.97162,                 1.1383,                0.00835,                0.00835,                0.00835
                     52,                0.58326,                 1.3157,                0.41913,                 0.8989,                 0.4597,                0.28759,                0.30174,                0.20351,                0.44744,                0.23936,                0.24243,                0.13899,                  1.232,                 2.6572,                0.97077,                  1.138,               0.008317,               0.008317,               0.008317
                     53,                0.58325,                 1.3166,                0.41927,                0.89944,                0.46237,                0.28908,                0.30249,                0.20374,                0.45673,                0.23813,                0.24314,                 0.1394,                 1.2311,                 2.6557,                0.96979,                 1.1375,               0.008284,               0.008284,               0.008284
                     54,                0.58179,                 1.3141,                0.41815,                0.89821,                  0.476,                0.28816,                0.30327,                0.20401,                0.45932,                0.23893,                0.24438,                 0.1396,                 1.2303,                 2.6539,                0.96873,                  1.137,               0.008251,               0.008251,               0.008251
                     55,                0.57917,                 1.3074,                0.41658,                0.89763,                0.46269,                0.28788,                0.30332,                0.20423,                0.45782,                0.23763,                0.24462,                0.13947,                 1.2296,                 2.6521,                0.96783,                 1.1366,               0.008218,               0.008218,               0.008218
                     56,                0.57958,                 1.3101,                0.41678,                0.89749,                0.47054,                0.28552,                 0.3028,                0.20436,                 0.4558,                0.23817,                0.24396,                0.13958,                 1.2294,                 2.6514,                0.96763,                 1.1364,               0.008185,               0.008185,               0.008185
                     57,                0.57763,                 1.3055,                0.41554,                0.89686,                 0.4626,                0.28724,                0.30308,                0.20456,                0.45734,                0.23821,                0.24427,                 0.1398,                 1.2288,                 2.6507,                0.96691,                  1.136,               0.008152,               0.008152,               0.008152
                     58,                0.57758,                 1.3054,                0.41615,                0.89796,                0.45996,                0.28827,                0.30334,                0.20471,                0.45806,                0.23819,                0.24469,                0.13983,                 1.2284,                 2.6496,                0.96638,                 1.1358,               0.008119,               0.008119,               0.008119
