                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                 1.0197,                 2.2754,                0.87248,                 1.0809,                0.45006,                 0.2759,                0.28557,                0.18927,                 0.4268,                 0.2193,                0.22178,                0.11586,                 1.1592,                 2.4975,                 1.0396,                 1.1162,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.0173,                 2.2693,                0.86994,                 1.0799,                0.45019,                0.27569,                0.28592,                0.18922,                0.43114,                0.21768,                 0.2219,                0.11588,                 1.1592,                 2.4979,                 1.0396,                 1.1162,                0.00604,                0.00604,                0.00604
                     82,                 1.0162,                 2.2656,                0.86658,                 1.0796,                0.45044,                0.27629,                0.28597,                 0.1894,                0.43376,                0.21758,                0.22211,                0.11607,                 1.1592,                 2.4983,                 1.0397,                 1.1165,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.0133,                 2.2619,                0.86296,                 1.0779,                0.45033,                 0.2757,                0.28601,                0.18931,                0.43344,                0.21772,                0.22206,                0.11615,                 1.1594,                 2.4983,                 1.0394,                 1.1167,               0.005941,               0.005941,               0.005941
                     84,                 1.0138,                 2.2577,                0.86141,                 1.0772,                0.44969,                0.27535,                0.28586,                0.18925,                0.43514,                0.21727,                  0.222,                0.11609,                 1.1596,                  2.499,                 1.0396,                  1.117,              0.0058915,              0.0058915,              0.0058915
                     85,                  1.014,                 2.2571,                0.85839,                 1.0752,                0.44912,                0.27568,                 0.2865,                 0.1893,                0.42492,                0.21765,                0.22251,                0.11624,                 1.1598,                 2.4996,                 1.0396,                 1.1171,               0.005842,               0.005842,               0.005842
                     86,                 1.0111,                 2.2511,                0.85601,                  1.074,                0.44745,                0.27602,                0.28662,                0.18943,                0.42293,                0.21794,                0.22268,                0.11629,                 1.1601,                    2.5,                 1.0396,                 1.1173,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.0105,                 2.2467,                 0.8532,                 1.0747,                0.44893,                0.27604,                0.28667,                0.18935,                0.42197,                0.21842,                0.22251,                0.11611,                 1.1602,                 2.5006,                 1.0396,                 1.1175,               0.005743,               0.005743,               0.005743
                     88,                 1.0061,                 2.2409,                0.84913,                 1.0718,                0.44871,                0.27654,                0.28704,                0.18962,                0.42419,                0.21836,                0.22267,                0.11604,                 1.1603,                 2.5012,                 1.0396,                 1.1176,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.0082,                 2.2413,                0.84975,                  1.072,                0.44786,                0.27726,                0.28731,                 0.1898,                0.41677,                0.22098,                0.22264,                0.11624,                 1.1604,                 2.5014,                 1.0396,                 1.1178,               0.005644,               0.005644,               0.005644
                     90,                 1.0062,                 2.2365,                 0.8472,                 1.0717,                0.44426,                0.27858,                0.28727,                0.18971,                0.41836,                0.21997,                0.22246,                 0.1162,                 1.1607,                 2.5013,                 1.0397,                  1.118,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.0068,                 2.2342,                0.84486,                 1.0712,                0.44379,                0.27899,                0.28769,                0.18992,                0.41042,                0.22022,                0.22284,                0.11645,                 1.1609,                  2.502,                 1.0399,                 1.1183,               0.005545,               0.005545,               0.005545
                     92,                 1.0054,                 2.2318,                0.84347,                 1.0709,                0.44028,                0.27976,                0.28783,                0.19012,                  0.411,                0.21938,                0.22281,                0.11659,                 1.1611,                 2.5028,                 1.0402,                 1.1185,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.0017,                 2.2254,                0.83948,                 1.0688,                0.44231,                0.27899,                0.28792,                0.19014,                0.41029,                0.22006,                0.22296,                0.11658,                 1.1613,                 2.5028,                 1.0402,                 1.1186,               0.005446,               0.005446,               0.005446
                     94,                 1.0014,                 2.2189,                0.83797,                 1.0683,                0.43653,                0.28182,                0.28794,                0.19007,                0.40986,                0.21972,                0.22282,                0.11655,                 1.1614,                 2.5032,                 1.0403,                 1.1187,              0.0053965,              0.0053965,              0.0053965
                     95,                0.99854,                 2.2171,                0.83484,                 1.0676,                0.43929,                0.28005,                0.28799,                0.19029,                0.41422,                0.21862,                0.22304,                0.11665,                 1.1616,                  2.504,                 1.0401,                 1.1188,               0.005347,               0.005347,               0.005347
                     96,                0.99626,                 2.2134,                0.83338,                 1.0666,                0.43813,                0.28015,                0.28805,                0.19036,                0.41593,                0.21834,                0.22294,                0.11662,                 1.1619,                 2.5044,                 1.0401,                 1.1189,              0.0052975,              0.0052975,              0.0052975
                     97,                0.99545,                 2.2086,                0.82901,                 1.0656,                0.43986,                0.28058,                0.28794,                0.19026,                0.41307,                0.21925,                0.22282,                0.11643,                 1.1621,                  2.505,                 1.0403,                 1.1191,               0.005248,               0.005248,               0.005248
                     98,                0.99484,                 2.2114,                 0.8294,                  1.065,                0.44253,                0.27904,                0.28793,                0.19025,                0.41111,                0.21994,                0.22311,                0.11642,                 1.1622,                 2.5051,                 1.0403,                 1.1193,              0.0051985,              0.0051985,              0.0051985
                     99,                0.99469,                 2.2073,                0.82584,                 1.0632,                  0.443,                 0.2794,                0.28805,                0.19013,                0.41019,                0.22014,                 0.2231,                0.11642,                 1.1625,                  2.506,                 1.0405,                 1.1195,               0.005149,               0.005149,               0.005149
                    100,                0.99445,                 2.2056,                0.82448,                 1.0633,                0.44041,                0.28064,                0.28828,                0.19005,                0.40726,                0.22065,                0.22307,                 0.1164,                 1.1625,                 2.5067,                 1.0405,                 1.1196,              0.0050995,              0.0050995,              0.0050995
                    101,                0.99021,                 2.1959,                0.82111,                 1.0617,                0.43903,                0.28112,                0.28802,                0.18984,                0.40749,                0.22021,                0.22278,                 0.1163,                 1.1627,                 2.5073,                 1.0409,                 1.1196,                0.00505,                0.00505,                0.00505
                    102,                0.98696,                 2.1925,                0.81782,                 1.0615,                 0.4394,                0.28118,                0.28795,                0.18988,                0.41024,                0.21926,                0.22268,                0.11631,                 1.1629,                 2.5074,                  1.041,                 1.1198,              0.0050005,              0.0050005,              0.0050005
