                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.3158,                 2.3177,                 1.4544,                  1.271,                0.62538,                0.48558,                0.53159,                0.31316,                0.61639,                0.48535,                0.51935,                 0.2514,                  1.341,                 2.3062,                 1.3596,                 1.2744,              0.0001934,              0.0001934,              0.0001934
                     12,                 1.2954,                  2.287,                 1.4157,                 1.2622,                 0.6131,                0.50374,                0.54248,                0.32222,                0.62662,                0.49039,                0.53125,                0.25892,                 1.3292,                 2.2848,                 1.3326,                 1.2669,             0.00019274,             0.00019274,             0.00019274
                     13,                 1.2885,                 2.2624,                 1.3855,                 1.2524,                0.61391,                0.51201,                0.55011,                0.32836,                0.60931,                0.50694,                0.53834,                0.26246,                  1.327,                 2.2823,                 1.3162,                 1.2638,             0.00019208,             0.00019208,             0.00019208
                     14,                  1.275,                  2.247,                 1.3586,                 1.2448,                0.63073,                0.51133,                 0.5578,                0.33214,                0.62461,                0.50469,                0.54516,                0.26622,                 1.3172,                 2.2651,                 1.2931,                 1.2586,             0.00019142,             0.00019142,             0.00019142
                     15,                 1.2666,                 2.2332,                 1.3345,                 1.2379,                 0.6287,                0.52688,                0.56449,                0.33899,                 0.6286,                0.51858,                0.55336,                 0.2707,                 1.3059,                 2.2533,                 1.2846,                 1.2519,             0.00019076,             0.00019076,             0.00019076
                     16,                 1.2558,                 2.2149,                  1.313,                 1.2309,                0.62283,                0.54209,                0.56975,                0.34198,                0.61796,                0.53682,                0.55763,                0.27391,                 1.3059,                 2.2466,                 1.2662,                 1.2498,              0.0001901,              0.0001901,              0.0001901
                     17,                 1.2475,                 2.2059,                 1.2927,                 1.2286,                0.63862,                0.53937,                0.57453,                0.34759,                0.64514,                0.52784,                 0.5635,                0.27807,                 1.3002,                 2.2356,                 1.2534,                 1.2463,             0.00018944,             0.00018944,             0.00018944
                     18,                 1.2382,                 2.1813,                 1.2635,                 1.2199,                0.66103,                0.53268,                0.58356,                0.35403,                0.64855,                0.53647,                 0.5733,                0.28253,                 1.2928,                 2.2268,                 1.2415,                 1.2413,             0.00018878,             0.00018878,             0.00018878
                     19,                 1.2293,                 2.1682,                 1.2502,                 1.2123,                0.65734,                0.53735,                0.58492,                 0.3552,                0.66678,                 0.5272,                0.57509,                0.28425,                 1.2885,                 2.2191,                 1.2337,                 1.2375,             0.00018812,             0.00018812,             0.00018812
                     20,                 1.2233,                 2.1594,                 1.2263,                 1.2122,                0.66794,                0.54728,                0.59081,                0.35867,                0.66877,                0.53875,                0.58387,                0.28946,                 1.2806,                 2.2063,                 1.2174,                  1.237,             0.00018746,             0.00018746,             0.00018746
                     21,                 1.2151,                  2.148,                 1.2122,                 1.2053,                0.66914,                 0.5438,                0.59238,                0.36046,                0.66991,                0.53607,                0.58032,                 0.2869,                 1.2775,                 2.2061,                 1.2101,                 1.2298,              0.0001868,              0.0001868,              0.0001868
                     22,                 1.2092,                 2.1443,                 1.1974,                 1.2014,                0.67669,                0.55052,                0.60271,                0.36703,                 0.6847,                0.53676,                0.59354,                 0.2941,                 1.2729,                 2.1961,                 1.2024,                 1.2333,             0.00018614,             0.00018614,             0.00018614
                     23,                 1.1967,                 2.1186,                 1.1741,                 1.1937,                0.65901,                0.55685,                0.60226,                0.36837,                0.66053,                0.55115,                0.59353,                0.29513,                 1.2709,                 2.1908,                 1.1968,                 1.2284,             0.00018548,             0.00018548,             0.00018548
                     24,                 1.1934,                 2.1082,                 1.1624,                  1.189,                0.68441,                0.54508,                0.60503,                0.36924,                0.69893,                0.53114,                0.59774,                0.29689,                 1.2656,                 2.1831,                 1.1815,                  1.225,             0.00018482,             0.00018482,             0.00018482
                     25,                 1.1876,                 2.1048,                 1.1564,                  1.188,                0.67718,                0.55542,                0.61016,                0.37428,                0.68904,                0.54283,                0.59993,                0.30057,                 1.2607,                 2.1732,                 1.1712,                 1.2253,             0.00018416,             0.00018416,             0.00018416
                     26,                 1.1827,                 2.0899,                 1.1368,                 1.1832,                0.67591,                0.55466,                 0.6089,                0.37436,                0.67549,                0.55042,                0.59939,                0.30089,                 1.2591,                 2.1708,                 1.1663,                 1.2225,              0.0001835,              0.0001835,              0.0001835
                     27,                  1.177,                 2.0791,                 1.1241,                 1.1783,                0.67683,                0.57389,                0.61888,                0.37986,                0.69362,                0.55455,                 0.6093,                 0.3052,                 1.2588,                 2.1681,                  1.157,                 1.2212,             0.00018284,             0.00018284,             0.00018284
                     28,                 1.1703,                 2.0662,                 1.1176,                 1.1785,                0.67722,                0.57331,                  0.618,                0.37939,                0.67839,                0.55923,                0.60723,                0.30297,                 1.2566,                 2.1649,                 1.1562,                  1.221,             0.00018218,             0.00018218,             0.00018218
                     29,                 1.1633,                 2.0578,                 1.0988,                 1.1729,                0.68246,                0.57499,                0.62319,                0.38511,                 0.6828,                0.56648,                0.61111,                0.30687,                 1.2536,                 2.1649,                 1.1489,                  1.222,             0.00018152,             0.00018152,             0.00018152
                     30,                 1.1599,                 2.0553,                 1.0894,                 1.1678,                0.70029,                 0.5696,                 0.6274,                0.38587,                0.70847,                0.55709,                0.61798,                0.31041,                 1.2521,                 2.1581,                 1.1383,                 1.2227,             0.00018086,             0.00018086,             0.00018086
                     31,                 1.1547,                 2.0427,                 1.0814,                 1.1656,                0.68133,                0.58362,                0.62707,                0.38679,                0.68121,                0.57623,                0.61807,                0.31043,                 1.2494,                 2.1535,                 1.1373,                 1.2195,              0.0001802,              0.0001802,              0.0001802
                     32,                  1.152,                 2.0305,                 1.0737,                 1.1632,                0.69555,                0.57853,                0.63258,                0.38931,                0.69693,                0.57139,                0.62275,                0.31208,                 1.2497,                 2.1515,                 1.1242,                 1.2194,             0.00017954,             0.00017954,             0.00017954
                     33,                 1.1472,                 2.0248,                 1.0566,                 1.1596,                0.68957,                 0.5822,                0.63131,                0.38767,                0.69073,                 0.5756,                0.62262,                0.31083,                 1.2487,                 2.1495,                 1.1207,                  1.218,             0.00017888,             0.00017888,             0.00017888
                     34,                 1.1391,                 2.0079,                 1.0502,                  1.157,                0.70828,                0.57943,                0.63354,                0.39052,                0.71478,                0.56642,                0.62246,                0.31254,                 1.2456,                 2.1445,                 1.1209,                 1.2192,             0.00017822,             0.00017822,             0.00017822
                     35,                 1.1362,                 2.0091,                 1.0392,                  1.153,                0.70513,                0.57696,                0.63503,                0.39358,                0.70929,                0.57213,                0.62888,                0.31409,                 1.2444,                   2.14,                 1.1153,                 1.2175,             0.00017756,             0.00017756,             0.00017756
                     36,                 1.1275,                 1.9984,                 1.0259,                 1.1467,                0.70025,                0.59091,                0.63749,                0.39421,                0.70719,                0.57708,                0.62724,                0.31539,                 1.2428,                 2.1402,                 1.1127,                 1.2157,              0.0001769,              0.0001769,              0.0001769
                     37,                 1.1237,                 1.9841,                 1.0175,                 1.1468,                0.70004,                 0.5936,                0.64116,                0.39492,                0.71051,                0.57737,                0.62993,                0.31762,                 1.2394,                 2.1345,                 1.1031,                 1.2174,             0.00017624,             0.00017624,             0.00017624
                     38,                 1.1226,                 1.9834,                 1.0112,                  1.145,                0.71293,                0.58769,                 0.6431,                0.39852,                0.71721,                 0.5719,                0.63365,                0.32111,                 1.2412,                 2.1332,                 1.0966,                 1.2181,             0.00017558,             0.00017558,             0.00017558
                     39,                 1.1151,                 1.9724,                0.99904,                 1.1395,                0.69506,                0.59947,                0.64372,                0.39854,                0.69168,                0.59379,                0.63228,                0.31983,                 1.2388,                 2.1343,                 1.0956,                 1.2156,             0.00017492,             0.00017492,             0.00017492
                     40,                 1.1153,                 1.9675,                 0.9957,                 1.1378,                0.70816,                0.59006,                0.64502,                0.39813,                0.70655,                0.58312,                0.63324,                0.32033,                 1.2406,                 2.1336,                 1.0973,                 1.2176,             0.00017426,             0.00017426,             0.00017426
                     41,                 1.1124,                  1.966,                  0.988,                 1.1392,                0.71623,                0.58974,                0.64855,                0.39992,                0.71503,                0.58187,                0.63563,                 0.3219,                 1.2385,                 2.1293,                 1.0914,                 1.2169,              0.0001736,              0.0001736,              0.0001736
                     42,                 1.1049,                 1.9537,                0.97792,                 1.1349,                0.72499,                0.59148,                0.64899,                0.40277,                0.71919,                0.58532,                0.63804,                0.32349,                 1.2334,                 2.1307,                 1.0857,                 1.2125,             0.00017294,             0.00017294,             0.00017294
                     43,                 1.1007,                 1.9507,                0.97039,                 1.1321,                0.70913,                0.59994,                0.65088,                0.40307,                0.70692,                0.58968,                0.63911,                0.32433,                 1.2348,                 2.1274,                 1.0809,                  1.216,             0.00017228,             0.00017228,             0.00017228
                     44,                 1.0973,                 1.9415,                0.96428,                 1.1287,                0.71018,                0.59896,                0.64931,                0.40211,                0.70884,                0.59218,                0.63851,                0.32318,                  1.233,                 2.1231,                 1.0832,                 1.2136,             0.00017162,             0.00017162,             0.00017162
                     45,                 1.0935,                  1.932,                0.95932,                 1.1265,                0.71804,                0.59763,                0.65252,                0.40477,                0.71906,                0.59281,                0.64195,                0.32578,                 1.2339,                 2.1199,                 1.0754,                 1.2154,             0.00017096,             0.00017096,             0.00017096
