                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4163,                 2.4517,                 1.3394,                 1.4177,                0.60351,                0.47252,                0.50786,                0.28184,                0.59067,                0.46047,                0.48773,                0.22649,                 1.4867,                 2.5754,                 1.5117,                 1.4397,               0.008911,               0.008911,               0.008911
                     35,                 1.4164,                 2.4583,                 1.3346,                 1.4158,                0.59562,                0.46923,                0.50404,                0.27614,                0.59725,                0.45667,                0.48438,                0.22096,                  1.486,                 2.5748,                 1.5111,                 1.4358,               0.008878,               0.008878,               0.008878
                     36,                 1.4105,                 2.4492,                 1.3226,                 1.4092,                0.61242,                0.47287,                0.50612,                0.27726,                0.59936,                0.46217,                0.48429,                0.22425,                 1.4879,                 2.5708,                 1.5026,                 1.4361,               0.008845,               0.008845,               0.008845
                     37,                 1.4111,                 2.4424,                 1.3174,                 1.4135,                 0.5957,                 0.4798,                0.51329,                0.28176,                0.59437,                0.47061,                0.49717,                0.22829,                  1.487,                 2.5641,                 1.4934,                 1.4403,               0.008812,               0.008812,               0.008812
                     38,                  1.408,                 2.4391,                 1.3118,                 1.4066,                0.61165,                0.47654,                0.50765,                0.27958,                 0.6045,                0.46223,                0.48942,                0.22859,                 1.4757,                 2.5605,                 1.4978,                  1.433,               0.008779,               0.008779,               0.008779
                     39,                 1.4042,                 2.4369,                 1.3057,                 1.4083,                0.60644,                0.48263,                 0.5124,                0.28256,                0.61591,                0.45518,                0.49294,                0.23029,                 1.4744,                 2.5553,                 1.4978,                 1.4312,               0.008746,               0.008746,               0.008746
                     40,                 1.4042,                 2.4276,                 1.2995,                 1.4029,                 0.5973,                0.47585,                   0.51,                0.28039,                0.61931,                0.44724,                0.49208,                 0.2286,                  1.477,                 2.5602,                 1.4972,                 1.4337,               0.008713,               0.008713,               0.008713
                     41,                 1.4016,                 2.4314,                 1.2962,                 1.4052,                0.59275,                0.49032,                0.51638,                0.28642,                0.61767,                0.47194,                0.50326,                0.23481,                 1.4798,                 2.5584,                 1.4877,                 1.4357,                0.00868,                0.00868,                0.00868
                     42,                 1.3994,                 2.4258,                 1.2907,                 1.4043,                0.61485,                0.47598,                0.51234,                0.28234,                0.62323,                0.45693,                0.49687,                0.22966,                 1.4698,                 2.5494,                 1.4905,                  1.431,               0.008647,               0.008647,               0.008647
                     43,                 1.3987,                 2.4266,                 1.2897,                 1.4046,                0.59613,                0.48925,                 0.5107,                0.28045,                0.59666,                 0.4734,                0.49083,                0.22927,                 1.4717,                 2.5565,                 1.4797,                 1.4303,               0.008614,               0.008614,               0.008614
                     44,                 1.3945,                 2.4197,                 1.2834,                 1.3998,                0.61619,                 0.4806,                0.51392,                0.28453,                0.61132,                0.46772,                0.49647,                0.22995,                 1.4699,                 2.5413,                 1.4885,                 1.4292,               0.008581,               0.008581,               0.008581
